abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,is_dual_type,density,phys_ratio,offensive_score,defensive_score,survivability,stat_variance,speed_tier,catch_tier,gender_cat
"['Blaze', 'Magician']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45,5120,70,307,45.0,Fox Pokémon,40,1059860,0.4,40,Fokkoフォッコ,Fennekin,88.1,653,62,60,60,fire,None,9.4,6,0,0,58.75,0.421,55.7,46.7,45.8,112.2,Slow (50-70),Hard (31-75),Mixed
"['Blaze', 'Magician']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59,5120,70,409,45.0,Fox Pokémon,58,1059860,1.0,59,Tairenarテールナー,Braixen,88.1,654,90,70,73,fire,None,14.5,6,0,0,14.5,0.396,74.0,62.3,62.1,155.0,Medium (70-90),Hard (31-75),Mixed
"['Blaze', 'Magician']",1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69,5120,70,534,45.0,Fox Pokémon,72,1059860,1.5,75,Mahoxyマフォクシー,Delphox,88.1,655,114,100,104,fire,psychic,39.0,6,0,1,17.33,0.377,95.7,82.3,81.4,371.2,Fast (90-110),Hard (31-75),Mixed
"['Torrent', 'Protean']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56,5120,70,314,45.0,Bubble Frog Pokémon,40,1059860,0.3,41,Keromatsuケロマツ,Froakie,88.1,656,62,44,71,water,None,7.0,6,0,0,77.78,0.475,63.0,41.7,41.6,161.1,Medium (70-90),Hard (31-75),Mixed
"['Torrent', 'Protean']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63,5120,70,405,45.0,Bubble Frog Pokémon,52,1059860,0.6,54,Gekogashiraゲコガシラ,Frogadier,88.1,657,83,56,97,water,None,10.9,6,0,0,30.28,0.432,81.0,54.0,54.0,337.1,Fast (90-110),Hard (31-75),Mixed
"['Torrent', 'Protean', 'Battle Bond']",2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145,5120,70,640,45.0,Ninja Pokémon,67,1059860,1.5,72,Gekkougaゲッコウガ,Greninja,88.1,658,153,71,132,water,dark,40.0,6,0,1,17.78,0.487,143.3,70.0,70.0,1661.1,Very Fast (110-150),Hard (31-75),Mixed
"['Pickup', 'Cheek Pouch', 'Huge Power']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,3840,70,237,255.0,Digging Pokémon,38,1000000,0.4,38,Horubeeホルビー,Bunnelby,50.0,659,32,36,57,normal,None,5.0,6,0,0,31.25,0.529,41.7,37.3,37.3,78.3,Slow (50-70),Easy (151-255),Mixed
"['Pickup', 'Cheek Pouch', 'Huge Power']",1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56,3840,70,423,127.0,Digging Pokémon,77,1000000,1.0,85,Horudoホルード,Diggersby,50.0,660,50,77,78,normal,ground,42.4,6,0,1,42.4,0.528,61.3,79.7,79.6,196.3,Medium (70-90),Medium (76-150),Mixed
"['Big Pecks', 'Gale Wings']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50,3840,70,278,255.0,Tiny Robin Pokémon,43,1059860,0.3,45,Yayakomaヤヤコマ,Fletchling,50.0,661,40,38,62,normal,flying,1.7,6,0,1,18.89,0.556,50.7,42.0,41.9,76.3,Slow (50-70),Easy (151-255),Mixed
"['Flame Body', 'Gale Wings']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73,3840,70,382,120.0,Ember Pokémon,55,1059860,0.7,62,Hinoyakomaヒノヤコマ,Fletchinder,50.0,662,56,52,84,fire,flying,16.0,6,0,1,32.65,0.566,71.0,56.3,56.2,154.7,Medium (70-90),Medium (76-150),Mixed
"['Flame Body', 'Gale Wings']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81,3840,70,499,45.0,Scorching Pokémon,71,1059860,1.2,78,Fiarrowファイアロー,Talonflame,50.0,663,74,69,126,fire,flying,24.5,6,0,1,17.01,0.523,93.7,72.7,72.6,459.8,Very Fast (110-150),Hard (31-75),Mixed
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,200,255.0,Scatterdust Pokémon,40,1000000,0.3,38,Kofukimushiコフキムシ,Scatterbug,50.0,664,27,25,35,bug,None,2.5,6,0,0,27.78,0.565,32.3,34.3,33.6,36.3,Very Slow (<50),Easy (151-255),Mixed
"['Shed Skin', 'Friend Guard']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22,3840,70,213,120.0,Scatterdust Pokémon,60,1000000,0.3,45,Kofuuraiコフーライ,Spewpa,50.0,665,27,30,29,bug,None,8.4,6,0,0,93.33,0.449,26.0,45.0,43.3,203.5,Very Slow (<50),Medium (76-150),Mixed
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52,3840,70,411,45.0,Scale Pokémon,50,1000000,1.2,80,Viviyonビビヨン,Vivillon,50.0,666,90,50,89,bug,flying,17.0,6,0,1,11.81,0.366,77.0,60.0,58.5,394.3,Medium (70-90),Hard (31-75),Mixed
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50,5120,70,369,220.0,Lion Cub Pokémon,58,1059860,0.6,62,Shishikoシシコ,Litleo,11.2,667,73,54,72,fire,normal,13.5,6,0,1,37.5,0.407,65.0,58.0,57.9,88.7,Medium (70-90),Easy (151-255),Mixed
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68,5120,70,507,65.0,Royal Pokémon,72,1059860,1.5,86,Kaenjishiカエンジシ,Pyroar,11.2,668,109,66,106,fire,normal,81.5,6,0,1,36.22,0.384,94.3,74.7,74.2,367.1,Fast (90-110),Hard (31-75),Mixed
"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38,5120,70,303,225.0,Single Bloom Pokémon,39,1000000,0.1,44,Flabebeフラベベ,Flabébé,0.0,669,61,79,42,fairy,None,0.1,6,0,0,10.0,0.384,47.0,54.0,51.4,265.1,Very Slow (<50),Easy (151-255),Female-only
"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,551,120.0,Fairy Pokémon,67,1000000,0.2,74,Floetteフラエッテ,Floette,0.0,670,125,128,92,fairy,None,0.9,6,0,0,22.5,0.342,94.0,89.7,85.9,812.6,Fast (90-110),Medium (76-150),Female-only
"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,552,45.0,Garden Pokémon,68,1000000,1.1,78,Florgesフラージェス,Florges,0.0,671,112,154,75,fairy,None,10.0,6,0,0,8.26,0.367,84.0,100.0,93.5,1206.8,Medium (70-90),Hard (31-75),Female-only
"['Sap Sipper', 'Grass Pelt']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,350,200.0,Mount Pokémon,48,1000000,0.9,66,Meecleメェークル,Skiddo,50.0,672,62,57,52,grass,None,31.0,6,0,0,38.27,0.512,59.7,57.0,56.5,53.1,Slow (50-70),Easy (151-255),Mixed
"['Sap Sipper', 'Grass Pelt']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,531,45.0,Mount Pokémon,62,1000000,1.7,123,Gogoatゴーゴート,Gogoat,50.0,673,97,81,68,grass,None,91.0,6,0,0,31.49,0.508,88.3,88.7,85.2,514.7,Slow (50-70),Hard (31-75),Mixed
"['Iron Fist', 'Mold Breaker', 'Scrappy']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,6400,70,348,220.0,Playful Pokémon,62,1000000,0.6,67,Yanchamヤンチャム,Pancham,50.0,674,46,48,43,fighting,None,8.0,6,0,0,22.22,0.641,57.0,59.0,58.4,228.4,Very Slow (<50),Easy (151-255),Mixed
"['Iron Fist', 'Mold Breaker', 'Scrappy']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,6400,70,495,65.0,Daunting Pokémon,78,1000000,2.1,95,Gorondaゴロンダ,Pangoro,50.0,675,69,71,58,fighting,dark,136.0,6,0,1,30.84,0.642,83.7,81.3,80.7,562.7,Slow (50-70),Hard (31-75),Mixed
['Fur Coat'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,472,160.0,Poodle Pokémon,60,1000000,1.2,75,Trimmienトリミアン,Furfrou,50.0,676,65,90,102,normal,None,28.0,6,0,0,19.44,0.552,82.3,75.0,74.0,244.7,Fast (90-110),Easy (151-255),Mixed
"['Keen Eye', 'Infiltrator', 'Own Tempo']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,355,190.0,Restraint Pokémon,54,1000000,0.3,62,Nyasperニャスパー,Espurr,50.0,677,63,60,68,psychic,None,3.5,6,0,0,38.89,0.432,59.7,58.7,58.6,50.6,Slow (50-70),Easy (151-255),Mixed
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,466,75.0,Constraint Pokémon,76,1000000,0.6,74,Nyaonixニャオニクス,Meowstic,50.0,678,83,81,104,psychic,None,8.5,6,0,0,23.61,0.366,78.3,77.0,76.9,325.9,Fast (90-110),Hard (31-75),Mixed
['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,5120,70,325,180.0,Sword Pokémon,100,1000000,0.8,45,Hitotsukiヒトツキ,Honedge,50.0,679,35,37,28,steel,ghost,2.0,6,0,1,3.12,0.696,47.7,60.7,55.0,839.8,Very Slow (<50),Easy (151-255),Mixed
['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,5120,70,448,90.0,Sword Pokémon,150,1000000,0.8,59,Nidangillニダンギル,Doublade,50.0,680,45,49,35,steel,ghost,4.5,6,0,1,7.03,0.71,63.3,86.0,75.7,2056.3,Very Slow (<50),Medium (76-150),Mixed
['Stance Change'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,5120,70,520,45.0,Royal Sword Pokémon,50,1000000,1.7,60,Gillgardギルガルド,Aegislash,50.0,681,150,50,60,steel,ghost,53.0,6,0,1,18.34,0.5,120.0,53.3,53.1,2426.7,Slow (50-70),Hard (31-75),Mixed
"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,341,200.0,Perfume Pokémon,60,1000000,0.2,78,Shushupuシュシュプ,Spritzee,50.0,682,63,65,23,fairy,None,0.5,6,0,0,12.5,0.452,46.0,67.7,67.3,346.2,Very Slow (<50),Easy (151-255),Mixed
"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,5120,70,462,140.0,Fragrance Pokémon,72,1000000,0.8,101,Frefuwanフレフワン,Aromatisse,50.0,683,99,89,29,fairy,None,15.5,6,0,0,24.22,0.421,66.7,87.3,86.5,711.6,Very Slow (<50),Medium (76-150),Mixed
"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,5120,70,341,200.0,Cotton Candy Pokémon,66,1000000,0.4,62,Peroppafuペロッパフ,Swirlix,50.0,684,59,57,49,fairy,None,3.5,6,0,0,21.87,0.449,52.0,61.7,61.6,51.0,Very Slow (<50),Easy (151-255),Mixed
"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,480,140.0,Meringue Pokémon,86,1000000,0.8,82,Peroreamペロリーム,Slurpuff,50.0,685,85,75,72,fairy,None,5.0,6,0,0,7.81,0.485,79.0,81.0,80.9,30.8,Medium (70-90),Medium (76-150),Mixed
"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,5120,70,288,190.0,Revolving Pokémon,53,1000000,0.4,53,Maaiikaマーイーカ,Inkay,50.0,686,37,46,45,dark,psychic,3.5,6,0,1,21.87,0.593,45.3,50.7,50.6,44.0,Very Slow (<50),Easy (151-255),Mixed
"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,5120,70,482,80.0,Overturning Pokémon,88,1000000,1.5,86,Calamaneroカラマネロ,Malamar,50.0,687,68,75,73,dark,psychic,47.0,6,0,1,20.89,0.575,77.7,83.0,82.8,92.3,Medium (70-90),Medium (76-150),Mixed
"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,5120,70,306,120.0,Two-Handed Pokémon,67,1000000,0.5,42,Kameteteカメテテ,Binacle,50.0,688,39,56,50,rock,water,31.0,6,0,1,124.0,0.571,47.0,55.0,54.0,101.6,Very Slow (<50),Medium (76-150),Mixed
"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,5120,70,500,45.0,Collective Pokémon,115,1000000,1.3,72,Gamenodesガメノデス,Barbaracle,50.0,689,54,86,68,rock,water,96.0,6,0,1,56.8,0.66,75.7,91.0,89.3,540.7,Slow (50-70),Hard (31-75),Mixed
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,5120,70,320,225.0,Mock Kelp Pokémon,60,1000000,0.5,50,Kuzumoクズモー,Skrelp,50.0,690,60,60,30,poison,water,7.3,6,0,1,29.2,0.5,50.0,56.7,56.5,146.7,Very Slow (<50),Easy (151-255),Mixed
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,5120,70,494,55.0,Mock Kelp Pokémon,90,1000000,1.8,65,Dramidoroドラミドロ,Dragalge,50.0,691,97,123,44,poison,dragon,81.5,6,0,1,25.15,0.436,72.0,92.7,89.6,750.3,Very Slow (<50),Hard (31-75),Mixed
['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,3840,70,330,225.0,Water Gun Pokémon,62,1250000,0.5,50,Udeppouウデッポウ,Clauncher,50.0,692,58,63,44,water,None,8.3,6,0,0,33.2,0.477,51.7,58.3,58.0,54.4,Very Slow (<50),Easy (151-255),Mixed
['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,70,500,55.0,Howitzer Pokémon,88,1250000,1.3,71,Blosterブロスター,Clawitzer,50.0,693,120,89,59,water,None,35.3,6,0,0,20.89,0.378,84.0,82.7,82.2,449.9,Slow (50-70),Hard (31-75),Mixed
"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,70,289,190.0,Generator Pokémon,33,1000000,0.5,44,Erikiteruエリキテル,Helioptile,50.0,694,61,43,70,electric,normal,6.0,6,0,1,24.0,0.384,56.3,40.0,39.7,203.8,Slow (50-70),Easy (151-255),Mixed
"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,481,75.0,Generator Pokémon,52,1000000,1.0,62,Elezardエレザード,Heliolisk,50.0,695,109,94,109,electric,normal,21.0,6,0,1,21.0,0.335,91.0,69.3,67.2,722.2,Fast (90-110),Hard (31-75),Mixed
"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,70,362,45.0,Royal Heir Pokémon,77,1000000,0.8,58,Chigorasチゴラス,Tyrunt,88.1,696,45,45,48,rock,dragon,26.0,6,0,1,40.62,0.664,60.7,60.0,58.6,345.5,Very Slow (<50),Hard (31-75),Mixed
"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,70,521,45.0,Despot Pokémon,119,1000000,2.5,82,Gachigorasガチゴラス,Tyrantrum,88.1,697,69,59,71,rock,dragon,270.0,6,0,1,43.2,0.637,87.0,86.7,83.2,713.8,Medium (70-90),Hard (31-75),Mixed
"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,70,362,45.0,Tundra Pokémon,50,1000000,1.3,77,Amarusアマルス,Amaura,88.1,698,67,63,46,rock,ice,25.2,6,0,1,14.91,0.468,57.3,63.3,62.4,128.7,Very Slow (<50),Hard (31-75),Mixed
"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,7680,70,521,45.0,Tundra Pokémon,72,1000000,2.7,123,Amarurugaアマルルガ,Aurorus,88.1,699,99,92,58,rock,ice,225.0,6,0,1,30.86,0.438,78.0,95.7,93.4,526.2,Slow (50-70),Hard (31-75),Mixed
"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,8960,70,525,45.0,Intertwining Pokémon,65,1000000,1.0,95,Nymphiaニンフィア,Sylveon,88.1,700,110,130,60,fairy,None,23.5,6,0,0,23.5,0.371,78.3,96.7,92.9,827.5,Slow (50-70),Hard (31-75),Mixed
"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,5120,70,500,100.0,Wrestling Pokémon,75,1000000,0.8,78,Luchabullルチャブル,Hawlucha,50.0,701,74,63,118,fighting,flying,21.5,6,0,1,33.59,0.554,94.7,72.0,71.7,375.1,Very Fast (110-150),Medium (76-150),Mixed
"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,5120,70,431,180.0,Antenna Pokémon,57,1000000,0.2,67,Dedenneデデンネ,Dedenne,50.0,702,81,67,101,electric,fairy,2.2,6,0,1,55.0,0.417,80.0,63.7,63.5,278.6,Fast (90-110),Easy (151-255),Mixed
"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,6400,70,500,60.0,Jewel Pokémon,150,1250000,0.3,50,Melecieメレシー,Carbink,-1.0,703,50,150,50,rock,fairy,5.7,6,0,1,63.33,0.5,50.0,116.7,104.0,2666.7,Very Slow (<50),Hard (31-75),Genderless
"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,10240,35,300,45.0,Soft Tissue Pokémon,35,1250000,0.3,45,Numeraヌメラ,Goomy,50.0,704,55,75,40,dragon,None,2.8,6,0,0,31.11,0.476,48.3,51.7,49.1,200.0,Very Slow (<50),Hard (31-75),Mixed
"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,452,45.0,Soft Tissue Pokémon,53,1250000,0.8,68,Numeilヌメイル,Sliggoo,50.0,705,83,113,60,dragon,None,17.5,6,0,0,27.34,0.475,72.7,78.0,74.1,453.1,Slow (50-70),Hard (31-75),Mixed
"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,35,600,45.0,Dragon Pokémon,70,1250000,2.0,90,Numelgonヌメルゴン,Goodra,50.0,706,110,150,80,dragon,None,150.5,6,0,0,37.62,0.476,96.7,103.3,98.1,800.0,Medium (70-90),Hard (31-75),Mixed
"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,70,470,75.0,Key Ring Pokémon,91,800000,0.2,57,Cleffyクレッフィ,Klefki,50.0,707,80,87,75,steel,fairy,3.0,6,0,1,75.0,0.5,78.3,78.3,76.7,141.5,Medium (70-90),Hard (31-75),Mixed
"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,70,309,120.0,Stump Pokémon,48,1000000,0.4,43,Bokureiボクレー,Phantump,50.0,708,50,60,38,ghost,grass,7.0,6,0,1,43.75,0.583,52.7,50.3,49.8,136.7,Very Slow (<50),Medium (76-150),Mixed
"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,70,474,60.0,Elder Tree Pokémon,76,1000000,1.5,85,Ohrotオーロット,Trevenant,50.0,709,65,82,56,ghost,grass,71.0,6,0,1,31.56,0.629,77.0,81.0,80.9,348.0,Slow (50-70),Hard (31-75),Mixed
"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,70,335,120.0,Pumpkin Pokémon,70,1000000,0.8,59,Bakecchaバケッチャ,Pumpkaboo,50.0,710,44,55,41,ghost,grass,15.0,6,0,1,23.44,0.6,50.3,61.3,61.0,135.0,Very Slow (<50),Medium (76-150),Mixed
"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,70,494,60.0,Pumpkin Pokémon,122,1000000,1.7,85,Pumpjinパンプジン,Gourgeist,50.0,711,58,75,54,ghost,grass,39.0,6,0,1,13.49,0.633,70.7,94.0,92.0,668.3,Slow (50-70),Hard (31-75),Mixed
"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,190.0,Ice Chunk Pokémon,85,1000000,1.0,55,Kachikohruカチコール,Bergmite,50.0,712,32,35,28,ice,None,99.5,6,0,0,99.5,0.683,43.0,58.3,54.7,528.3,Very Slow (<50),Easy (151-255),Mixed
"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,55.0,Iceberg Pokémon,184,1000000,2.0,95,Crebaseクレベース,Avalugg,50.0,713,44,46,28,ice,None,505.0,6,0,0,126.25,0.727,63.0,108.3,93.0,3474.7,Very Slow (<50),Hard (31-75),Mixed
"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,190.0,Sound Wave Pokémon,35,1000000,0.5,40,Onbatオンバット,Noibat,50.0,714,45,40,55,flying,dragon,8.0,6,0,1,32.0,0.4,43.3,38.3,38.3,74.2,Slow (50-70),Easy (151-255),Mixed
